날짜,시간,상품명,방송일시,노출(분)
2020-06-28,05:20,헤드언더셔츠,2020-06-28 05:20:00,60.0
2020-06-28,06:20,월드컵슈즈,2020-06-28 06:20:00,60.0
2020-06-28,07:20,에지리프라이팬,2020-06-28 07:20:00,60.0
2020-06-28,08:20,루시헨느브라,2020-06-28 08:20:00,60.0
2020-06-28,09:20,영광굴비,2020-06-28 09:20:00,60.0
2020-06-28,10:20,보디가드,2020-06-28 10:20:00,60.0
2020-06-28,11:20,대우에어컨,2020-06-28 11:20:00,60.0
2020-06-28,12:20,LG냉장고,2020-06-28 12:20:00,60.0
2020-06-28,13:20,선스틱,2020-06-28 13:20:00,60.0
2020-06-28,14:20,더덕무침,2020-06-28 14:20:00,60.0
2020-06-28,15:20,쿠쿠 압력밥솥,2020-06-28 15:20:00,60.0
2020-06-28,16:20,팽현숙김치,2020-06-28 16:20:00,60.0
2020-06-28,17:20,해피한숙박권,2020-06-28 17:20:00,60.0
2020-06-28,18:20,르까프의류,2020-06-28 18:20:00,60.0
2020-06-28,19:20,현대손질갈치,2020-06-28 19:20:00,60.0
2020-06-28,20:20,아키속옷,2020-06-28 20:20:00,60.0
2020-06-28,21:20,매직쉐프전자레인지,2020-06-28 21:20:00,60.0
2020-06-28,22:20,국수,2020-06-28 22:20:00,60.0
2020-06-28,23:20,팻밀리아,2020-06-28 23:20:00,60.0
2020-06-29,00:20,DB암보험,2020-06-29 00:20:00,60.0
2020-06-29,01:20,손질문어,2020-06-29 01:20:00,40.0
2020-06-29,02:00,클린샷욕실세정제,2020-06-29 02:00:00,60.0
2020-06-29,03:00,정보방송,2020-06-29 03:00:00,20.0
2020-06-29,03:20,페리엘리스선글라스,2020-06-29 03:20:00,60.0
2020-06-29,04:20,손질문어,2020-06-29 04:20:00,60.0
2020-06-29,05:20,레노마양우산,2020-06-29 05:20:00,60.0
2020-06-29,06:20,섬유유연제,2020-06-29 06:20:00,60.0
2020-06-29,07:20,로질리,2020-06-29 07:20:00,60.0
2020-06-29,08:20,장어구이,2020-06-29 08:20:00,60.0
2020-06-29,09:20,올리고그릴,2020-06-29 09:20:00,60.0
2020-06-29,10:20,해뜰찬김치,2020-06-29 10:20:00,60.0
2020-06-29,11:20,현대손질갈치,2020-06-29 11:20:00,60.0
2020-06-29,12:20,수도119,2020-06-29 12:20:00,60.0
2020-06-29,13:20,참존,2020-06-29 13:20:00,60.0
2020-06-29,14:20,연세두유,2020-06-29 14:20:00,60.0
2020-06-29,15:20,레이프릴속옷,2020-06-29 15:20:00,60.0
2020-06-29,16:20,한일믹서기,2020-06-29 16:20:00,60.0
2020-06-29,17:20,양평해장국,2020-06-29 17:20:00,60.0
2020-06-29,18:20,손질갑오징어,2020-06-29 18:20:00,60.0
2020-06-29,19:20,에지리프라이팬,2020-06-29 19:20:00,60.0
2020-06-29,20:20,푸마의류,2020-06-29 20:20:00,60.0
2020-06-29,21:20,LGTV,2020-06-29 21:20:00,60.0
2020-06-29,22:20,프로스펙스 속옷,2020-06-29 22:20:00,60.0
2020-06-29,23:20,헨리코튼,2020-06-29 23:20:00,60.0
2020-06-30,00:20,넥센타이어,2020-06-30 00:20:00,60.0
2020-06-30,01:20,슬리미,2020-06-30 01:20:00,40.0
2020-06-30,02:00,슬리미,2020-06-30 02:00:00,20.0
2020-06-30,02:20,샤워기,2020-06-30 02:20:00,60.0
2020-06-30,03:20,코브라유니건,2020-06-30 03:20:00,60.0
2020-06-30,04:20,반건조가자미,2020-06-30 04:20:00,60.0
2020-06-30,05:20,안국 루테인,2020-06-30 05:20:00,60.0
2020-06-30,06:20,에버라스트백팩,2020-06-30 06:20:00,60.0
2020-06-30,07:20,아가타,2020-06-30 07:20:00,60.0
2020-06-30,08:20,인덕션,2020-06-30 08:20:00,60.0
2020-06-30,09:20,프로피쿡블렌더,2020-06-30 09:20:00,60.0
2020-06-30,10:20,라라쎄,2020-06-30 10:20:00,60.0
2020-06-30,11:20,장어구이,2020-06-30 11:20:00,60.0
2020-06-30,12:20,선스틱,2020-06-30 12:20:00,60.0
2020-06-30,13:20,루이띠에,2020-06-30 13:20:00,60.0
2020-06-30,14:20,AXA운전자보험,2020-06-30 14:20:00,60.0
2020-06-30,15:20,테팔청소기,2020-06-30 15:20:00,60.0
2020-06-30,16:20,안동간고등어,2020-06-30 16:20:00,60.0
2020-06-30,17:20,이종임삼계탕,2020-06-30 17:20:00,60.0
2020-06-30,18:20,삼성화재,2020-06-30 18:20:00,60.0
2020-06-30,19:20,린나이가스레인지,2020-06-30 19:20:00,60.0
2020-06-30,20:20,하림닭발,2020-06-30 20:20:00,60.0
2020-06-30,21:20,쿠쿠 압력밥솥,2020-06-30 21:20:00,60.0
2020-06-30,22:20,국수,2020-06-30 22:20:00,60.0
2020-06-30,23:20,라쉬반,2020-06-30 23:20:00,60.0
2020-07-01,00:20,안마의자,2020-07-01 00:20:00,60.0
2020-07-01,01:20,아놀드파마,2020-07-01 01:20:00,40.0
2020-07-01,02:00,아놀드파마,2020-07-01 02:00:00,20.0
2020-07-01,02:20,AXA건강보험,2020-07-01 02:20:00,60.0
2020-07-01,03:20,선식,2020-07-01 03:20:00,60.0
2020-07-01,04:20,레노마양우산,2020-07-01 04:20:00,60.0
2020-07-01,05:20,TS염색제,2020-07-01 05:20:00,60.0
2020-07-01,06:20,루시헨느브라,2020-07-01 06:20:00,60.0
2020-07-01,07:20,밀페용기,2020-07-01 07:20:00,60.0
2020-07-01,08:20,파뷔에디너세트,2020-07-01 08:20:00,60.0
2020-07-01,09:20,연세두유,2020-07-01 09:20:00,60.0
2020-07-01,10:20,손질청어,2020-07-01 10:20:00,60.0
2020-07-01,11:20,신일,2020-07-01 11:20:00,60.0
2020-07-01,12:20,레노마양우산,2020-07-01 12:20:00,60.0
2020-07-01,13:20,프리지아헤어컬러,2020-07-01 13:20:00,60.0
2020-07-01,14:20,완도 활전복,2020-07-01 14:20:00,60.0
2020-07-01,15:20,일월매트,2020-07-01 15:20:00,60.0
2020-07-01,16:20,쿠진나이프케어,2020-07-01 16:20:00,60.0
2020-07-01,17:20,전철우 고향랭면,2020-07-01 17:20:00,60.0
2020-07-01,18:20,현대해상운전자보험,2020-07-01 18:20:00,60.0
2020-07-01,19:20,팽현숙김치,2020-07-01 19:20:00,60.0
2020-07-01,20:20,보닌남성기초,2020-07-01 20:20:00,60.0
2020-07-01,21:20,LG냉장고,2020-07-01 21:20:00,60.0
2020-07-01,22:20,대우에어컨,2020-07-01 22:20:00,60.0
2020-07-01,23:20,양평해장국,2020-07-01 23:20:00,60.0
2020-07-02,00:20,AXA운전자보험,2020-07-02 00:20:00,60.0
2020-07-02,01:20,예쎄패션,2020-07-02 01:20:00,40.0
2020-07-02,02:00,예쎄패션,2020-07-02 02:00:00,20.0
2020-07-02,02:20,완도 활전복,2020-07-02 02:20:00,60.0
2020-07-02,03:20,푸마여성속옷,2020-07-02 03:20:00,60.0
2020-07-02,04:20,오세득메로,2020-07-02 04:20:00,60.0
2020-07-02,05:20,자연감성속옷,2020-07-02 05:20:00,60.0
2020-07-02,06:20,어성초샴푸,2020-07-02 06:20:00,60.0
2020-07-02,07:20,에코라믹 냄비세트,2020-07-02 07:20:00,60.0
2020-07-02,08:20,싹쓰리,2020-07-02 08:20:00,60.0
2020-07-02,09:20,라라쎄,2020-07-02 09:20:00,60.0
2020-07-02,10:20,엔엔에프 패션,2020-07-02 10:20:00,60.0
2020-07-02,11:20,손질통오징어,2020-07-02 11:20:00,60.0
2020-07-02,12:20,뉴웨이브러쉬,2020-07-02 12:20:00,60.0
2020-07-02,13:20,페리엘리스선글라스,2020-07-02 13:20:00,60.0
2020-07-02,14:20,참존,2020-07-02 14:20:00,60.0
2020-07-02,15:20,신일,2020-07-02 15:20:00,60.0
2020-07-02,16:20,이종임김치,2020-07-02 16:20:00,60.0
2020-07-02,17:20,유귀열삼계탕,2020-07-02 17:20:00,60.0
2020-07-02,18:20,쿠쿠 압력밥솥,2020-07-02 18:20:00,60.0
2020-07-02,19:20,수도119,2020-07-02 19:20:00,60.0
2020-07-02,20:20,코몽트상의,2020-07-02 20:20:00,60.0
2020-07-02,21:20,삼성TV,2020-07-02 21:20:00,60.0
2020-07-02,22:20,전철우냉면,2020-07-02 22:20:00,60.0
2020-07-02,23:20,DB운전자보험,2020-07-02 23:20:00,60.0
2020-07-03,00:20,병천순대국,2020-07-03 00:20:00,60.0
2020-07-03,01:20,팻밀리아,2020-07-03 01:20:00,40.0
2020-07-03,02:00,예쎄패션,2020-07-03 02:00:00,20.0
2020-07-03,02:20,에지리법랑,2020-07-03 02:20:00,60.0
2020-07-03,03:20,아르테사노,2020-07-03 03:20:00,60.0
2020-07-03,04:20,페인티비,2020-07-03 04:20:00,60.0
2020-07-03,05:20,석류즙,2020-07-03 05:20:00,60.0
2020-07-03,06:20,밀라숀,2020-07-03 06:20:00,60.0
2020-07-03,07:20,인덕션,2020-07-03 07:20:00,60.0
2020-07-03,08:20,루시헨느브라,2020-07-03 08:20:00,60.0
2020-07-03,09:20,레져타임,2020-07-03 09:20:00,60.0
2020-07-03,10:20,올리고그릴,2020-07-03 10:20:00,60.0
2020-07-03,11:20,선스틱,2020-07-03 11:20:00,60.0
2020-07-03,12:20,SK매직정수기,2020-07-03 12:20:00,60.0
2020-07-03,13:20,마스크,2020-07-03 13:20:00,60.0
2020-07-03,14:20,휴대폰,2020-07-03 14:20:00,60.0
2020-07-03,15:20,국내산참조기,2020-07-03 15:20:00,60.0
2020-07-03,16:20,삼성화재,2020-07-03 16:20:00,60.0
2020-07-03,17:20,국수,2020-07-03 17:20:00,60.0
2020-07-03,18:20,테팔,2020-07-03 18:20:00,60.0
2020-07-03,19:20,보디가드,2020-07-03 19:20:00,60.0
2020-07-03,20:20,장어구이,2020-07-03 20:20:00,60.0
2020-07-03,21:20,LG통돌이세탁기,2020-07-03 21:20:00,60.0
2020-07-03,22:20,손질통오징어,2020-07-03 22:20:00,60.0
2020-07-03,23:20,로티캠프,2020-07-03 23:20:00,60.0
2020-07-04,00:20,마르조,2020-07-04 00:20:00,60.0
2020-07-04,01:20,쥐포,2020-07-04 01:20:00,40.0
2020-07-04,02:00,쥐포,2020-07-04 02:00:00,20.0
2020-07-04,02:20,때르미오,2020-07-04 02:20:00,60.0
2020-07-04,03:20,동양생명암보험,2020-07-04 03:20:00,60.0
2020-07-04,04:20,콜라겐,2020-07-04 04:20:00,60.0
2020-07-04,05:20,글라스락 밀폐용기,2020-07-04 05:20:00,60.0
2020-07-04,06:20,LSX속옷,2020-07-04 06:20:00,60.0
2020-07-04,07:20,마리끌레르,2020-07-04 07:20:00,60.0
2020-07-04,08:20,램프쿡,2020-07-04 08:20:00,60.0
2020-07-04,09:20,보루네오침대,2020-07-04 09:20:00,60.0
2020-07-04,10:20,삼성TV,2020-07-04 10:20:00,60.0
2020-07-04,11:20,린나이가스레인지,2020-07-04 11:20:00,60.0
2020-07-04,12:20,LG냉장고,2020-07-04 12:20:00,60.0
2020-07-04,13:20,DB운전자보험,2020-07-04 13:20:00,60.0
2020-07-04,14:20,대우에어컨,2020-07-04 14:20:00,60.0
2020-07-04,15:20,테팔,2020-07-04 15:20:00,60.0
2020-07-04,16:20,팽현숙김치,2020-07-04 16:20:00,60.0
2020-07-04,17:20,유귀열삼계탕,2020-07-04 17:20:00,40.0
2020-07-04,18:00,정보방송,2020-07-04 18:00:00,20.0
2020-07-04,18:20,예다함상조,2020-07-04 18:20:00,60.0
2020-07-04,19:20,LGTV,2020-07-04 19:20:00,60.0
2020-07-04,20:20,에지리프라이팬,2020-07-04 20:20:00,60.0
2020-07-04,21:20,LG냉장고,2020-07-04 21:20:00,60.0
2020-07-04,22:20,쿠쿠 압력밥솥,2020-07-04 22:20:00,60.0
2020-07-04,23:20,선일금고,2020-07-04 23:20:00,60.0
2020-07-05,00:20,라쉬반,2020-07-05 00:20:00,60.0
2020-07-05,01:20,레노마양우산,2020-07-05 01:20:00,60.0
2020-07-05,02:20,발렌티노루디,2020-07-05 02:20:00,60.0
2020-07-05,03:20,바로바로무선청소기,2020-07-05 03:20:00,60.0
2020-07-05,04:20,트레스패스슈즈,2020-07-05 04:20:00,60.0
2020-07-05,05:20,참존,2020-07-05 05:20:00,60.0
2020-07-05,06:20,벤호건,2020-07-05 06:20:00,60.0
2020-07-05,07:20,레이프릴속옷,2020-07-05 07:20:00,60.0
2020-07-05,08:20,섬유유연제,2020-07-05 08:20:00,60.0
2020-07-05,09:20,코몽트상의,2020-07-05 09:20:00,60.0
2020-07-05,10:20,에어프라이어,2020-07-05 10:20:00,60.0
2020-07-05,11:20,선스틱,2020-07-05 11:20:00,60.0
2020-07-05,12:20,신일,2020-07-05 12:20:00,60.0
2020-07-05,13:20,푸마의류,2020-07-05 13:20:00,60.0
2020-07-05,14:20,명품잡화,2020-07-05 14:20:00,60.0
2020-07-05,15:20,푸마드로즈,2020-07-05 15:20:00,60.0
2020-07-05,16:20,전철우 고향랭면,2020-07-05 16:20:00,60.0
2020-07-05,17:20,대우에어컨,2020-07-05 17:20:00,60.0
2020-07-05,18:20,아키속옷,2020-07-05 18:20:00,60.0
2020-07-05,19:20,보닌남성기초,2020-07-05 19:20:00,60.0
2020-07-05,20:20,엔엔에프 팬츠,2020-07-05 20:20:00,60.0
2020-07-05,21:20,LG통돌이세탁기,2020-07-05 21:20:00,60.0
2020-07-05,22:20,완도 활전복,2020-07-05 22:20:00,60.0
2020-07-05,23:20,현대해상운전자보험,2020-07-05 23:20:00,60.0
2020-07-06,00:20,프리드라이프,2020-07-06 00:20:00,60.0
2020-07-06,01:20,엘렌실라코즈미쑥클렌저,2020-07-06 01:20:00,40.0
2020-07-06,02:00,코브라유니건,2020-07-06 02:00:00,60.0
2020-07-06,03:00,정보방송,2020-07-06 03:00:00,20.0
2020-07-06,03:20,바바코코젤네일,2020-07-06 03:20:00,60.0
2020-07-06,04:20,보국써큘레이터,2020-07-06 04:20:00,60.0
2020-07-06,05:20,에스따르염색제,2020-07-06 05:20:00,60.0
2020-07-06,06:20,레이프릴속옷,2020-07-06 06:20:00,60.0
2020-07-06,07:20,오즈페토 슈즈,2020-07-06 07:20:00,60.0
2020-07-06,08:20,올리고그릴,2020-07-06 08:20:00,60.0
2020-07-06,09:20,라라츄,2020-07-06 09:20:00,60.0
2020-07-06,10:20,대동모피,2020-07-06 10:20:00,60.0
2020-07-06,11:20,바다장어,2020-07-06 11:20:00,60.0
2020-07-06,12:20,쿠쿠정수기,2020-07-06 12:20:00,60.0
2020-07-06,13:20,DB운전자보험,2020-07-06 13:20:00,60.0
2020-07-06,14:20,레노마양우산,2020-07-06 14:20:00,60.0
2020-07-06,15:20,이종임김치,2020-07-06 15:20:00,60.0
2020-07-06,16:20,매직쉐프전자레인지,2020-07-06 16:20:00,60.0
2020-07-06,17:20,전철우 고향랭면,2020-07-06 17:20:00,60.0
2020-07-06,18:20,헤드남자속옷,2020-07-06 18:20:00,60.0
2020-07-06,19:20,쿠쿠 압력밥솥,2020-07-06 19:20:00,60.0
2020-07-06,20:20,손질통오징어,2020-07-06 20:20:00,60.0
2020-07-06,21:20,보루네오침대,2020-07-06 21:20:00,60.0
2020-07-06,22:20,발레리속옷,2020-07-06 22:20:00,60.0
2020-07-06,23:20,로티캠프,2020-07-06 23:20:00,60.0
2020-07-07,00:20,현대해상운전자보험,2020-07-07 00:20:00,60.0
2020-07-07,01:20,참존,2020-07-07 01:20:00,40.0
2020-07-07,02:00,참존,2020-07-07 02:00:00,20.0
2020-07-07,02:20,LG생활건강테크,2020-07-07 02:20:00,60.0
2020-07-07,03:20,사조연어,2020-07-07 03:20:00,60.0
2020-07-07,04:20,삼육두유세트,2020-07-07 04:20:00,60.0
2020-07-07,05:20,페인티비,2020-07-07 05:20:00,60.0
2020-07-07,06:20,석류즙,2020-07-07 06:20:00,60.0
2020-07-07,07:20,동국제약구강세트,2020-07-07 07:20:00,60.0
2020-07-07,08:20,루시헨느브라,2020-07-07 08:20:00,60.0
2020-07-07,09:20,루이띠에,2020-07-07 09:20:00,60.0
2020-07-07,10:20,주원산 훈제오리,2020-07-07 10:20:00,60.0
2020-07-07,11:20,자두,2020-07-07 11:20:00,60.0
2020-07-07,12:20,참존,2020-07-07 12:20:00,60.0
2020-07-07,13:20,페리엘리스선글라스,2020-07-07 13:20:00,60.0
2020-07-07,14:20,선스틱,2020-07-07 14:20:00,60.0
2020-07-07,15:20,발레리속옷,2020-07-07 15:20:00,60.0
2020-07-07,16:20,한일믹서기,2020-07-07 16:20:00,60.0
2020-07-07,17:20,현대해상운전자보험,2020-07-07 17:20:00,60.0
2020-07-07,18:20,팽현숙김치,2020-07-07 18:20:00,60.0
2020-07-07,19:20,국수,2020-07-07 19:20:00,60.0
2020-07-07,20:20,린나이가스레인지,2020-07-07 20:20:00,60.0
2020-07-07,21:20,삼성냉장고,2020-07-07 21:20:00,60.0
2020-07-07,22:20,영산포 숙성 홍어회,2020-07-07 22:20:00,60.0
2020-07-07,23:20,삼성화재,2020-07-07 23:20:00,60.0
2020-07-08,00:20,휴대폰,2020-07-08 00:20:00,60.0
2020-07-08,01:20,르까프의류,2020-07-08 01:20:00,40.0
2020-07-08,02:00,르까프의류,2020-07-08 02:00:00,20.0
2020-07-08,02:20,이정섭오리,2020-07-08 02:20:00,60.0
2020-07-08,03:20,햇님달님칫솔,2020-07-08 03:20:00,60.0
2020-07-08,04:20,레노마양우산,2020-07-08 04:20:00,60.0
2020-07-08,05:20,오즈페토 슈즈,2020-07-08 05:20:00,60.0
2020-07-08,06:20,오델로,2020-07-08 06:20:00,60.0
2020-07-08,07:20,섬유유연제,2020-07-08 07:20:00,60.0
2020-07-08,08:20,라라쎄,2020-07-08 08:20:00,60.0
2020-07-08,09:20,올리고그릴,2020-07-08 09:20:00,60.0
2020-07-08,10:20,대동모피,2020-07-08 10:20:00,60.0
2020-07-08,11:20,연세두유,2020-07-08 11:20:00,60.0
2020-07-08,12:20,AXA운전자보험,2020-07-08 12:20:00,60.0
2020-07-08,13:20,명품잡화,2020-07-08 13:20:00,60.0
2020-07-08,14:20,마스크,2020-07-08 14:20:00,60.0
2020-07-08,15:20,신일에어컨,2020-07-08 15:20:00,60.0
2020-07-08,16:20,이종임삼계탕,2020-07-08 16:20:00,60.0
2020-07-08,17:20,손질오징어,2020-07-08 17:20:00,60.0
2020-07-08,18:20,보디가드,2020-07-08 18:20:00,60.0
2020-07-08,19:20,현대정수기,2020-07-08 19:20:00,60.0
2020-07-08,20:20,헤스티지의류,2020-07-08 20:20:00,60.0
2020-07-08,21:20,아키속옷,2020-07-08 21:20:00,60.0
2020-07-08,22:20,LG통돌이세탁기,2020-07-08 22:20:00,60.0
2020-07-08,23:20,헤드언더셔츠,2020-07-08 23:20:00,60.0
2020-07-09,00:20,엘렌실라코즈미쑥클렌저,2020-07-09 00:20:00,60.0
2020-07-09,01:20,DB암보험,2020-07-09 01:20:00,40.0
2020-07-09,02:00,DB암보험,2020-07-09 02:00:00,20.0
2020-07-09,02:20,비에날씬유산균,2020-07-09 02:20:00,60.0
2020-07-09,03:20,완도 활전복,2020-07-09 03:20:00,60.0
2020-07-09,04:20,노르웨이고등어,2020-07-09 04:20:00,60.0
2020-07-09,05:20,델키생선구이오븐,2020-07-09 05:20:00,60.0
2020-07-09,06:20,메디아글램,2020-07-09 06:20:00,60.0
2020-07-09,07:20,어바웃타임,2020-07-09 07:20:00,60.0
2020-07-09,08:20,에지리프라이팬,2020-07-09 08:20:00,60.0
2020-07-09,09:20,현대손질갈치,2020-07-09 09:20:00,60.0
2020-07-09,10:20,쿠미투니카팬티,2020-07-09 10:20:00,60.0
2020-07-09,11:20,한복선보양탕,2020-07-09 11:20:00,60.0
2020-07-09,12:20,비버리힐스폴로 남성기초세트,2020-07-09 12:20:00,60.0
2020-07-09,13:20,라비오뜨마스크팩,2020-07-09 13:20:00,60.0
2020-07-09,14:20,LG제습기,2020-07-09 14:20:00,60.0
2020-07-09,15:20,니봇로봇청소기,2020-07-09 15:20:00,60.0
2020-07-09,16:20,SK매직정수기,2020-07-09 16:20:00,60.0
2020-07-09,17:20,역전회관불고기,2020-07-09 17:20:00,60.0
2020-07-09,18:20,장어구이,2020-07-09 18:20:00,60.0
2020-07-09,19:20,린나이가스레인지,2020-07-09 19:20:00,60.0
2020-07-09,20:20,마스크,2020-07-09 20:20:00,60.0
2020-07-09,21:20,LG냉장고,2020-07-09 21:20:00,60.0
2020-07-09,22:20,LGTV,2020-07-09 22:20:00,60.0
2020-07-09,23:20,프리드라이프,2020-07-09 23:20:00,60.0
2020-07-10,00:20,AXA운전자보험,2020-07-10 00:20:00,60.0
2020-07-10,01:20,턴블러거품기,2020-07-10 01:20:00,40.0
2020-07-10,02:00,턴블러거품기,2020-07-10 02:00:00,20.0
2020-07-10,02:20,서산쌀,2020-07-10 02:20:00,60.0
2020-07-10,03:20,동양생명암보험,2020-07-10 03:20:00,60.0
2020-07-10,04:20,종이호일,2020-07-10 04:20:00,60.0
2020-07-10,05:20,몬테밀라노속옷,2020-07-10 05:20:00,60.0
2020-07-10,06:20,녹십자혈당계,2020-07-10 06:20:00,60.0
2020-07-10,07:20,셀럽염색제,2020-07-10 07:20:00,60.0
2020-07-10,08:20,쿠첸전기밥솥,2020-07-10 08:20:00,60.0
2020-07-10,09:20,섬유유연제,2020-07-10 09:20:00,60.0
2020-07-10,10:20,벨레즈온,2020-07-10 10:20:00,60.0
2020-07-10,11:20,양희경낙지,2020-07-10 11:20:00,60.0
2020-07-10,12:20,한일믹서기,2020-07-10 12:20:00,60.0
2020-07-10,13:20,신일,2020-07-10 13:20:00,60.0
2020-07-10,14:20,참존,2020-07-10 14:20:00,60.0
2020-07-10,15:20,칼리베이직백,2020-07-10 15:20:00,60.0
2020-07-10,16:20,쿠진나이프케어,2020-07-10 16:20:00,60.0
2020-07-10,17:20,마스크,2020-07-10 17:20:00,60.0
2020-07-10,18:20,LG통돌이세탁기,2020-07-10 18:20:00,60.0
2020-07-10,19:20,팽현숙김치,2020-07-10 19:20:00,60.0
2020-07-10,20:20,완도 활전복,2020-07-10 20:20:00,60.0
2020-07-10,21:20,헤드남자속옷,2020-07-10 21:20:00,60.0
2020-07-10,22:20,아키속옷,2020-07-10 22:20:00,60.0
2020-07-10,23:20,선일금고,2020-07-10 23:20:00,60.0
2020-07-11,00:20,모공관리기,2020-07-11 00:20:00,60.0
2020-07-11,01:20,블롬베르크의류건조기,2020-07-11 01:20:00,40.0
2020-07-11,02:00,블룸베르크,2020-07-11 02:00:00,20.0
2020-07-11,02:20,지베르니,2020-07-11 02:20:00,60.0
2020-07-11,03:20,엘렌실라커버쿠션,2020-07-11 03:20:00,60.0
2020-07-11,04:20,엘렌실라코즈미쑥클렌저,2020-07-11 04:20:00,60.0
2020-07-11,05:20,소노비,2020-07-11 05:20:00,60.0
2020-07-11,06:20,어성초샴푸,2020-07-11 06:20:00,60.0
2020-07-11,07:20,리복,2020-07-11 07:20:00,60.0
2020-07-11,08:20,쿠쿠 압력밥솥,2020-07-11 08:20:00,60.0
2020-07-11,09:20,보디가드,2020-07-11 09:20:00,60.0
2020-07-11,10:20,마스크,2020-07-11 10:20:00,60.0
2020-07-11,11:20,LG통돌이세탁기,2020-07-11 11:20:00,60.0
2020-07-11,12:20,LSX속옷,2020-07-11 12:20:00,60.0
2020-07-11,13:20,LGTV,2020-07-11 13:20:00,60.0
2020-07-11,14:20,명품잡화,2020-07-11 14:20:00,60.0
2020-07-11,15:20,유귀열삼계탕,2020-07-11 15:20:00,60.0
2020-07-11,16:20,전철우 고향랭면,2020-07-11 16:20:00,60.0
2020-07-11,17:20,완도 활전복,2020-07-11 17:20:00,40.0
2020-07-11,18:00,정보방송,2020-07-11 18:00:00,20.0
2020-07-11,18:20,AXA운전자보험,2020-07-11 18:20:00,60.0
2020-07-11,19:20,보루네오가구,2020-07-11 19:20:00,60.0
2020-07-11,20:20,발레리속옷,2020-07-11 20:20:00,60.0
2020-07-11,21:20,LG냉장고,2020-07-11 21:20:00,60.0
2020-07-11,22:20,삼성TV,2020-07-11 22:20:00,60.0
2020-07-11,23:20,쥐포,2020-07-11 23:20:00,60.0
2020-07-12,00:20,휴대폰,2020-07-12 00:20:00,60.0
2020-07-12,01:20,뉴웨이브러쉬,2020-07-12 01:20:00,60.0
2020-07-12,02:20,지베르니,2020-07-12 02:20:00,60.0
2020-07-12,03:20,베개,2020-07-12 03:20:00,60.0
2020-07-12,04:20,페리엘리스선글라스,2020-07-12 04:20:00,60.0
2020-07-12,05:20,LG지인창호,2020-07-12 05:20:00,60.0
2020-07-12,06:20,마담팰리스 패션,2020-07-12 06:20:00,60.0
2020-07-12,07:20,오즈페토 슈즈,2020-07-12 07:20:00,60.0
2020-07-12,08:20,영광굴비,2020-07-12 08:20:00,60.0
2020-07-12,09:20,테팔,2020-07-12 09:20:00,60.0
2020-07-12,10:20,보루네오침대,2020-07-12 10:20:00,60.0
2020-07-12,11:20,명품잡화,2020-07-12 11:20:00,60.0
2020-07-12,12:20,DB운전자보험,2020-07-12 12:20:00,60.0
2020-07-12,13:20,마스크,2020-07-12 13:20:00,60.0
2020-07-12,14:20,LG냉장고,2020-07-12 14:20:00,60.0
2020-07-12,15:20,국수,2020-07-12 15:20:00,60.0
2020-07-12,16:20,연세두유,2020-07-12 16:20:00,60.0
2020-07-12,17:20,매직쉐프전자레인지,2020-07-12 17:20:00,60.0
2020-07-12,18:20,이종임김치,2020-07-12 18:20:00,60.0
2020-07-12,19:20,린나이가스레인지,2020-07-12 19:20:00,60.0
2020-07-12,20:20,LG통돌이세탁기,2020-07-12 20:20:00,60.0
2020-07-12,21:20,LGTV,2020-07-12 21:20:00,60.0
2020-07-12,22:20,LG냉장고,2020-07-12 22:20:00,60.0
2020-07-12,23:20,라쉬반,2020-07-12 23:20:00,60.0
2020-07-13,00:20,프리드라이프,2020-07-13 00:20:00,60.0
2020-07-13,01:20,벨레즈온,2020-07-13 01:20:00,40.0
2020-07-13,02:00,신일에어컨,2020-07-13 02:00:00,60.0
2020-07-13,03:00,정보방송,2020-07-13 03:00:00,20.0
2020-07-13,03:20,바로바로무선청소기,2020-07-13 03:20:00,60.0
2020-07-13,04:20,공백세탁조클리너,2020-07-13 04:20:00,60.0
2020-07-13,05:20,슬리미,2020-07-13 05:20:00,60.0
2020-07-13,06:20,루시헨느브라,2020-07-13 06:20:00,60.0
2020-07-13,07:20,섬유유연제,2020-07-13 07:20:00,60.0
2020-07-13,08:20,블렌더,2020-07-13 08:20:00,60.0
2020-07-13,09:20,헤스티지패션,2020-07-13 09:20:00,60.0
2020-07-13,10:20,루이띠에,2020-07-13 10:20:00,60.0
2020-07-13,11:20,한우곰탕,2020-07-13 11:20:00,60.0
2020-07-13,12:20,페리엘리스선글라스,2020-07-13 12:20:00,60.0
2020-07-13,13:20,쿠미투니카팬티,2020-07-13 13:20:00,60.0
2020-07-13,14:20,실크테라피,2020-07-13 14:20:00,60.0
2020-07-13,15:20,에어프라이어,2020-07-13 15:20:00,60.0
2020-07-13,16:20,손질 토막갈치,2020-07-13 16:20:00,60.0
2020-07-13,17:20,전철우 고향랭면,2020-07-13 17:20:00,60.0
2020-07-13,18:20,린나이가스레인지,2020-07-13 18:20:00,60.0
2020-07-13,19:20,마스크,2020-07-13 19:20:00,60.0
2020-07-13,20:20,헤드남자속옷,2020-07-13 20:20:00,60.0
2020-07-13,21:20,유귀열삼계탕,2020-07-13 21:20:00,60.0
2020-07-13,22:20,LGTV,2020-07-13 22:20:00,60.0
2020-07-13,23:20,현대해상운전자보험,2020-07-13 23:20:00,60.0
2020-07-14,00:20,에버라스트속옷,2020-07-14 00:20:00,60.0
